CustomerID,CustomerGender,CustomerAge,CustomerCity,AnnualIncome,CreditScore,SpendingScore
5881,Female,77,Mumbai,30761.15361,760,78
5882,Male,25,Bengaluru,299365.6557,419,39
5883,Male,59,Bengaluru,600896.3601,482,26
5884,Male,73,Delhi,679804.9623,623,6
5885,Male,66,Chennai,640842.6003,438,22
5886,Female,38,Chennai,526665.5417,355,8
5887,Male,50,Kolkata,618835.4167,629,73
5888,Female,74,Delhi,314929.1213,511,7
5889,Female,56,Bengaluru,152678.671,429,5
5890,Male,60,Kolkata,42440.06602,506,3
5891,Male,21,Chennai,235349.6691,376,75
5892,Male,42,Delhi,14922.51249,300,77
5893,Male,43,Chennai,649929.7874,812,50
5894,Male,55,Mumbai,266178.0031,578,2
5895,Female,30,Mumbai,287472.3642,638,70
5896,Male,31,Kolkata,671209.6583,763,90
5897,Female,18,Mumbai,218023.4872,681,11
5898,Female,40,Bengaluru,261656.8309,533,86
5899,Female,72,Chennai,446549.9983,607,34
5900,Male,41,Kolkata,353907.2226,832,45
5901,Male,18,Kolkata,243710.2848,750,83
5902,Female,35,Delhi,80061.09943,601,55
5903,Male,20,Kolkata,234506.4605,496,12
5904,Male,69,Delhi,662694.9313,350,82
5905,Male,39,Bengaluru,433727.548,827,46
5906,Female,68,Bengaluru,263570.5142,349,55
5907,Male,48,Bengaluru,136612.9041,833,11
5908,Female,48,Mumbai,224772.8882,526,14
5909,Male,24,Mumbai,661255.0819,744,34
5910,Male,34,Kolkata,541688.3686,748,63
5911,Female,76,Bengaluru,549159.5767,589,3
5912,Male,63,Chennai,375337.8394,673,64
5913,Male,71,Kolkata,290130.4744,687,99
5914,Male,41,Kolkata,302046.6678,353,36
5915,Male,19,Bengaluru,364311.4554,835,91
5916,Male,67,Kolkata,299918.0681,621,58
5917,Female,36,Chennai,245097.6404,807,7
5918,Male,42,Bengaluru,409000.2371,347,92
5919,Male,64,Chennai,669205.1307,700,37
5920,Male,43,Delhi,655615.9093,579,12
5921,Female,31,Delhi,339821.4061,768,29
5922,Male,34,Chennai,619380.9583,691,49
5923,Male,47,Mumbai,79187.40688,328,6
5924,Male,73,Kolkata,128497.3019,470,71
5925,Female,51,Kolkata,656835.9145,777,85
5926,Female,73,Mumbai,599133.1441,669,43
5927,Male,75,Chennai,358173.7298,791,2
5928,Male,44,Kolkata,191496.5807,336,64
5929,Female,66,Bengaluru,153024.289,531,35
5930,Male,52,Mumbai,119163.6556,312,23
5931,Male,61,Chennai,510403.8362,794,11
5932,Female,70,Mumbai,316525.6165,345,46
5933,Male,31,Chennai,465338.397,721,36
5934,Male,50,Delhi,269262.9333,549,75
5935,Female,59,Delhi,391012.7419,652,21
5936,Female,30,Chennai,288645.6651,737,59
5937,Female,37,Chennai,13848.90744,349,14
5938,Male,70,Bengaluru,446497.1504,349,36
5939,Male,28,Kolkata,640683.4458,629,57
5940,Male,24,Kolkata,548132.4151,835,88
5941,Female,63,Mumbai,361837.7198,402,38
5942,Female,76,Kolkata,492852.9985,718,76
5943,Male,39,Mumbai,616001.0124,438,18
5944,Male,57,Bengaluru,666130.3747,478,49
5945,Male,23,Kolkata,22345.2722,453,96
5946,Female,33,Chennai,176327.4144,376,8
5947,Male,71,Chennai,238793.0286,452,57
5948,Male,55,Bengaluru,308000.7209,586,79
5949,Female,46,Bengaluru,648343.5487,682,52
5950,Male,68,Mumbai,282966.7267,667,83
5951,Male,77,Bengaluru,79934.94513,412,65
5952,Female,58,Delhi,407172.3623,710,54
5953,Female,18,Kolkata,675555.5387,691,97
5954,Female,32,Delhi,682990.9474,744,12
5955,Female,56,Bengaluru,383272.6038,787,74
5956,Male,21,Kolkata,154131.7067,845,21
5957,Male,22,Chennai,504026.3298,595,27
5958,Female,29,Kolkata,626904.2169,782,61
5959,Male,47,Bengaluru,376799.4866,768,79
5960,Male,50,Mumbai,306701.0098,748,59
5961,Male,55,Bengaluru,125525.686,440,47
5962,Male,36,Mumbai,684894.1983,385,72
5963,Male,46,Kolkata,437979.6945,588,6
5964,Male,42,Kolkata,645348.8621,719,47
5965,Female,21,Kolkata,99203.25532,372,99
5966,Male,29,Chennai,352341.3566,340,70
5967,Female,66,Delhi,287756.9195,668,99
5968,Female,44,Bengaluru,443288.7444,763,69
5969,Male,49,Chennai,657749.937,347,93
5970,Male,54,Chennai,513745.168,661,76
5971,Female,21,Bengaluru,296228.196,318,90
5972,Male,38,Chennai,520456.4278,700,29
5973,Female,21,Chennai,299494.8725,410,34
5974,Female,27,Mumbai,381512.8068,847,91
5975,Female,24,Chennai,571549.5361,632,22
5976,Female,22,Bengaluru,566539.5159,616,33
5977,Female,61,Kolkata,190048.8858,367,60
5978,Male,75,Mumbai,96663.95754,826,77
5979,Female,68,Bengaluru,154397.6387,348,27
5980,Female,44,Mumbai,581435.8568,708,7
5981,Female,21,Delhi,206557.7576,522,48
5982,Male,47,Chennai,384725.6943,528,51
5983,Male,38,Delhi,627412.642,603,81
5984,Female,76,Bengaluru,164576.1245,679,57
5985,Female,19,Mumbai,443639.1576,313,82
5986,Male,25,Mumbai,373770.1758,313,87
5987,Female,40,Bengaluru,357718.6231,350,45
5988,Male,54,Chennai,380267.5943,345,88
5989,Male,21,Chennai,627637.8203,509,26
5990,Male,27,Mumbai,269427.424,533,36
5991,Male,52,Bengaluru,173757.0433,407,79
5992,Male,22,Kolkata,406069.8968,508,30
5993,Female,55,Delhi,474796.5572,713,20
5994,Male,70,Bengaluru,562789.3819,841,42
5995,Male,69,Bengaluru,166971.9943,459,10
5996,Male,21,Bengaluru,494055.0742,784,19
5997,Male,32,Mumbai,607597.6599,573,59
5998,Female,63,Mumbai,454533.5383,333,81
5999,Male,51,Bengaluru,317815.2722,641,65
6000,Male,67,Delhi,544040.7238,617,20
6001,Female,75,Kolkata,368665.9666,393,41
6002,Male,68,Delhi,19592.82426,452,26
6003,Male,27,Bengaluru,663615.6356,667,5
6004,Female,54,Kolkata,409883.66,426,69
6005,Male,41,Mumbai,448531.9504,547,69
6006,Male,60,Bengaluru,273724.3497,453,73
6007,Female,45,Bengaluru,201487.5569,377,65
6008,Male,59,Mumbai,433631.5952,623,0
6009,Male,22,Bengaluru,663011.95,692,53
6010,Male,53,Delhi,137310.7507,368,26
6011,Male,36,Mumbai,519613.6106,760,92
6012,Male,24,Mumbai,489606.4971,418,64
6013,Female,38,Mumbai,562864.6377,397,51
6014,Female,45,Chennai,546247.9229,461,23
6015,Male,64,Bengaluru,586171.4942,609,51
6016,Male,73,Kolkata,417392.1909,744,26
6017,Female,76,Delhi,489142.7843,353,3
6018,Male,20,Kolkata,138089.4086,427,76
6019,Female,46,Chennai,610886.6162,831,86
6020,Female,77,Mumbai,20716.01093,743,84
6021,Male,40,Delhi,442702.584,804,69
6022,Female,58,Kolkata,646221.8215,829,71
6023,Male,69,Delhi,50719.40059,527,85
6024,Female,36,Bengaluru,563888.317,609,26
6025,Female,39,Bengaluru,335096.3125,469,52
6026,Female,47,Chennai,27058.16217,819,73
6027,Male,57,Delhi,258233.0066,659,69
6028,Male,77,Bengaluru,353616.1754,641,36
6029,Female,29,Bengaluru,516612.9289,469,40
6030,Female,71,Delhi,648334.4427,449,93
6031,Female,31,Mumbai,350021.6318,509,46
6032,Male,29,Delhi,73761.42297,782,38
6033,Male,38,Mumbai,421104.167,488,90
6034,Female,74,Kolkata,215857.1794,620,30
6035,Male,42,Chennai,422996.3979,741,52
6036,Female,69,Bengaluru,662822.8083,387,34
6037,Male,20,Delhi,683107.4305,729,11
6038,Male,74,Chennai,18929.21438,648,58
6039,Male,70,Delhi,125095.5901,325,64
6040,Female,61,Mumbai,264549.3811,357,49
6041,Female,73,Delhi,144074.8205,370,78
6042,Female,67,Chennai,79294.15976,419,39
6043,Male,52,Delhi,242784.8727,613,1
6044,Female,75,Delhi,456079.8208,366,96
6045,Male,77,Delhi,452615.6097,622,81
6046,Male,34,Kolkata,327338.525,773,1
6047,Female,59,Chennai,65033.63547,352,23
6048,Female,35,Mumbai,194894.2057,314,33
6049,Female,37,Kolkata,547799.0381,428,59
6050,Female,69,Kolkata,185100.6756,499,6
6051,Male,37,Chennai,340094.6307,709,94
6052,Male,36,Delhi,205445.7548,559,45
6053,Male,31,Delhi,556385.1742,805,90
6054,Male,65,Delhi,553924.9015,560,41
6055,Male,63,Mumbai,613716.7677,340,67
6056,Female,54,Chennai,182236.8315,346,32
6057,Male,73,Bengaluru,306584.6909,308,40
6058,Male,57,Delhi,299814.0855,302,0
6059,Male,49,Bengaluru,233383.7072,429,70
6060,Female,50,Chennai,327193.6342,335,50
6061,Male,22,Kolkata,242322.3889,797,2
6062,Male,55,Chennai,697377.2535,799,61
6063,Male,63,Bengaluru,220317.1405,540,49
6064,Female,23,Chennai,339443.0858,612,76
6065,Male,50,Chennai,695407.4436,342,68
6066,Female,59,Mumbai,599869.4338,575,25
6067,Male,61,Bengaluru,479295.7732,780,33
6068,Female,41,Delhi,625063.1358,650,20
6069,Female,39,Mumbai,379453.0215,713,25
6070,Female,75,Mumbai,228837.3398,348,93
6071,Male,76,Delhi,201585.1461,409,75
6072,Male,43,Delhi,73259.2498,547,88
6073,Male,49,Bengaluru,117242.1565,849,58
6074,Female,26,Delhi,321688.1596,366,87
6075,Female,24,Delhi,406236.9926,779,28
6076,Male,78,Chennai,315008.1676,410,34
6077,Male,38,Bengaluru,629820.158,661,69
6078,Male,61,Mumbai,530156.1283,391,27
6079,Male,23,Bengaluru,301943.1597,803,88
6080,Female,71,Kolkata,634627.6203,453,54
6081,Female,48,Kolkata,63244.25905,587,44
6082,Male,61,Mumbai,164846.2899,552,67
6083,Female,78,Mumbai,304490.6923,818,43
6084,Male,65,Bengaluru,617072.0425,661,19
6085,Male,23,Bengaluru,185890.3259,308,37
6086,Male,39,Chennai,647297.0303,586,39
6087,Female,43,Bengaluru,284296.3654,822,88
6088,Female,79,Delhi,502854.74,519,78
6089,Male,62,Delhi,180548.2351,328,13
6090,Male,63,Delhi,664811.3958,797,9
6091,Female,31,Chennai,209118.6144,687,94
6092,Male,40,Kolkata,258212.5268,328,90
6093,Female,56,Chennai,10640.43566,703,83
6094,Male,30,Mumbai,339706.4948,438,74
6095,Female,60,Delhi,190040.7838,839,73
6096,Female,59,Delhi,584281.064,521,0
6097,Female,18,Bengaluru,415862.741,408,1
6098,Female,48,Chennai,47875.89157,618,9
6099,Female,22,Bengaluru,601665.1466,814,26
6100,Male,23,Mumbai,30334.85705,559,87
6101,Male,57,Kolkata,73043.5632,548,18
6102,Male,18,Kolkata,231843.1609,580,30
6103,Female,47,Delhi,194511.7593,738,6
6104,Female,53,Kolkata,417989.1884,690,92
6105,Female,36,Delhi,150782.9406,598,99
6106,Female,64,Mumbai,54747.2812,807,40
6107,Male,79,Bengaluru,70499.86791,434,75
6108,Male,40,Chennai,250054.8819,405,42
6109,Female,20,Mumbai,683975.3921,318,60
6110,Female,30,Chennai,593139.8901,440,60
6111,Male,52,Delhi,636915.0786,461,24
6112,Female,21,Bengaluru,242238.7294,581,21
6113,Male,30,Chennai,556445.6,834,92
6114,Female,37,Delhi,603383.658,338,84
6115,Male,55,Delhi,606798.2787,820,61
6116,Male,69,Delhi,233550.7506,433,98
6117,Male,31,Delhi,129598.6384,323,64
6118,Female,37,Delhi,45625.94254,832,45
6119,Male,19,Chennai,148205.8219,628,73
6120,Male,77,Delhi,189854.0239,334,30
6121,Female,67,Chennai,410207.2798,476,19
6122,Male,64,Chennai,277032.9506,626,91
6123,Female,24,Mumbai,633826.9485,347,43
6124,Male,33,Bengaluru,91873.7405,456,53
6125,Female,71,Chennai,12254.1974,312,56
6126,Male,47,Kolkata,530750.7025,747,12
6127,Female,22,Chennai,632650.379,442,75
6128,Female,66,Kolkata,680814.6548,382,10
6129,Male,79,Mumbai,388060.1969,725,0
6130,Male,36,Kolkata,231500.2088,355,84
6131,Female,58,Kolkata,42750.61819,304,76
6132,Female,35,Bengaluru,66446.88367,411,77
6133,Female,65,Chennai,380170.5868,502,15
6134,Male,62,Mumbai,269087.7599,697,17
6135,Female,20,Chennai,359696.2955,844,20
6136,Female,51,Delhi,205255.0791,630,2
6137,Male,50,Bengaluru,609679.6633,676,28
6138,Female,29,Mumbai,287964.3113,394,6
6139,Female,42,Kolkata,453878.5758,462,3
6140,Male,60,Chennai,222075.8115,788,21
6141,Female,38,Kolkata,15709.88399,438,12
6142,Male,36,Delhi,160710.6714,468,16
6143,Female,75,Bengaluru,472286.8377,767,86
6144,Female,27,Chennai,471871.5695,676,1
6145,Male,52,Bengaluru,237326.7763,779,62
6146,Female,40,Kolkata,63518.59714,337,87
6147,Male,50,Mumbai,304766.8761,562,56
6148,Female,50,Kolkata,494564.7314,673,9
6149,Female,78,Bengaluru,82899.4573,469,3
6150,Female,65,Chennai,264027.9787,523,24
6151,Female,39,Mumbai,99464.92279,788,28
6152,Female,35,Mumbai,106388.1929,613,4
6153,Male,67,Bengaluru,377747.2219,547,36
6154,Female,74,Bengaluru,390214.8977,684,20
6155,Female,50,Chennai,17058.71282,614,56
6156,Male,77,Kolkata,55976.23384,720,78
6157,Female,66,Delhi,257894.2663,307,33
6158,Female,61,Mumbai,82216.87959,569,41
6159,Male,27,Delhi,660361.822,806,36
6160,Male,30,Delhi,582336.0728,350,30
6161,Female,66,Delhi,49773.41371,518,75
6162,Female,68,Kolkata,230196.4969,408,59
6163,Male,21,Bengaluru,666005.4013,495,29
6164,Male,56,Mumbai,622591.9851,799,88
6165,Male,57,Chennai,106263.0134,679,60
6166,Female,77,Bengaluru,423828.0208,835,18
6167,Female,49,Kolkata,201434.8883,631,79
6168,Female,79,Kolkata,380679.2958,716,12
6169,Male,64,Bengaluru,349174.0892,823,89
6170,Male,46,Mumbai,592619.4302,412,98
6171,Female,48,Chennai,203771.8566,560,48
6172,Female,20,Kolkata,267751.6493,414,24
6173,Female,43,Kolkata,72114.0433,345,78
6174,Male,67,Chennai,198377.0547,628,29
6175,Male,45,Delhi,57403.02168,421,61
6176,Male,34,Bengaluru,65653.22818,723,73
6177,Male,44,Kolkata,351662.0591,308,80
6178,Female,28,Delhi,233867.2477,453,47
6179,Male,24,Chennai,235557.3218,479,88
6180,Female,42,Kolkata,13077.97198,738,39
6181,Female,19,Kolkata,64121.91563,356,40
6182,Male,78,Mumbai,328927.7303,455,6
6183,Male,70,Mumbai,149092.0739,669,54
6184,Female,30,Kolkata,494704.7667,625,50
6185,Male,77,Kolkata,511622.3343,526,51
6186,Male,51,Mumbai,570785.2292,666,3
6187,Female,43,Chennai,689844.5102,609,32
6188,Female,19,Bengaluru,379211.6991,785,26
6189,Male,32,Chennai,667929.6093,849,62
6190,Male,24,Delhi,280340.1449,562,12
6191,Female,59,Kolkata,39163.64248,520,25
6192,Female,31,Bengaluru,651794.1237,700,94
6193,Male,44,Chennai,432555.3519,803,58
6194,Male,52,Chennai,150134.856,820,85
6195,Male,62,Bengaluru,696506.8985,744,58
6196,Male,25,Bengaluru,517940.027,322,9
6197,Male,48,Delhi,35333.17217,660,69
6198,Female,65,Delhi,603798.7793,359,9
6199,Male,49,Bengaluru,469353.7887,667,79
6200,Male,27,Bengaluru,663918.1923,444,0
6201,Female,67,Delhi,83186.76284,723,42
6202,Male,24,Chennai,454614.5907,602,30
6203,Female,64,Bengaluru,114307.5464,436,32
6204,Female,70,Bengaluru,576619.1224,590,46
6205,Male,30,Delhi,414446.8561,846,73
6206,Male,79,Bengaluru,303875.8366,454,25
6207,Male,43,Delhi,141229.1748,681,19
6208,Female,54,Bengaluru,484393.3759,420,2
6209,Male,42,Delhi,358501.9891,301,75
6210,Male,75,Kolkata,81443.37825,708,52
6211,Male,33,Bengaluru,489884.2413,767,88
6212,Female,19,Delhi,491922.838,752,15
6213,Male,71,Bengaluru,578543.3132,544,19
6214,Female,20,Chennai,293964.5693,356,51
6215,Female,20,Kolkata,71106.06097,707,22
6216,Female,41,Delhi,457939.1261,655,72
6217,Male,66,Mumbai,246762.2036,328,28
6218,Male,68,Chennai,634434.9591,330,85
6219,Male,37,Bengaluru,578580.8748,363,10
6220,Male,78,Delhi,205414.5471,482,94
6221,Female,57,Mumbai,628213.705,658,5
6222,Male,18,Mumbai,678945.8836,351,66
6223,Female,28,Delhi,470152.2826,698,44
6224,Female,32,Mumbai,193220.0862,754,51
6225,Female,32,Kolkata,638533.671,322,62
6226,Male,52,Chennai,573025.0613,372,14
6227,Male,37,Chennai,413962.9596,707,92
6228,Female,69,Chennai,33712.06277,795,3
6229,Female,26,Bengaluru,449840.2375,629,4
6230,Male,56,Kolkata,568768.4777,510,36
6231,Female,50,Chennai,178016.1378,739,60
6232,Male,54,Mumbai,554394.5353,810,85
6233,Female,27,Bengaluru,118644.7381,786,98
6234,Female,23,Delhi,65241.48938,485,5
6235,Male,40,Bengaluru,194254.3107,474,32
6236,Female,49,Bengaluru,515114.6757,337,49
6237,Female,33,Chennai,40604.91761,586,45
6238,Female,54,Mumbai,561445.0817,805,2
6239,Female,68,Chennai,274719.2947,731,10
6240,Male,57,Delhi,431158.8045,329,41
6241,Male,31,Bengaluru,159057.2012,464,8
6242,Female,71,Delhi,688586.2149,466,61
6243,Female,46,Mumbai,363501.8841,598,75
6244,Male,68,Bengaluru,36369.63447,714,48
6245,Male,20,Bengaluru,356128.0485,829,28
6246,Female,55,Chennai,554042.5784,446,70
6247,Female,61,Kolkata,83187.02202,332,95
6248,Female,58,Mumbai,398036.2014,659,91
6249,Female,49,Delhi,506177.5934,302,48
6250,Male,60,Bengaluru,84383.42212,321,0
6251,Female,75,Bengaluru,170027.587,776,76
6252,Female,74,Chennai,503101.0225,698,67
6253,Female,69,Kolkata,228195.4962,712,83
6254,Female,60,Mumbai,319662.2434,350,49
6255,Female,28,Chennai,397254.2964,563,46
6256,Male,18,Mumbai,219778.7377,806,19
6257,Male,73,Kolkata,106799.9323,596,40
6258,Male,49,Kolkata,204096.2308,791,16
6259,Female,44,Chennai,355935.239,325,60
6260,Male,31,Delhi,272034.3123,759,98
6261,Male,30,Kolkata,404682.6464,365,51
6262,Female,41,Delhi,265088.7062,570,67
6263,Female,44,Delhi,86882.87604,811,88
6264,Male,58,Chennai,417259.3123,818,49
6265,Male,43,Chennai,120180.99,402,96
6266,Female,45,Chennai,650782.2231,757,93
6267,Male,63,Chennai,612544.9244,315,62
6268,Male,76,Kolkata,164686.7594,470,37
6269,Male,30,Delhi,193514.4484,435,30
6270,Male,44,Mumbai,271554.3032,314,38
6271,Male,72,Delhi,587108.4595,771,90
6272,Female,44,Chennai,38078.94091,726,87
6273,Female,58,Bengaluru,204467.527,819,24
6274,Male,46,Kolkata,246777.3726,640,41
6275,Male,46,Kolkata,17161.63475,707,5
6276,Male,57,Delhi,442155.5658,521,85
6277,Male,56,Kolkata,293483.5195,525,65
6278,Female,45,Delhi,136557.2159,629,19
6279,Female,57,Mumbai,180157.5922,789,73
6280,Female,23,Mumbai,296526.2635,602,81
6281,Female,25,Delhi,111300.2951,327,75
6282,Female,47,Mumbai,3764.44849,565,18
6283,Female,50,Delhi,456146.8706,412,52
6284,Female,34,Kolkata,508014.7539,547,53
6285,Female,51,Delhi,5898.55033,710,3
6286,Male,69,Mumbai,697499.545,805,4
6287,Female,61,Kolkata,220791.9992,828,18
6288,Male,64,Kolkata,80910.56305,388,19
6289,Female,61,Chennai,339894.9958,306,18
6290,Female,29,Delhi,80787.90808,318,90
6291,Female,79,Delhi,174820.8225,771,19
6292,Female,78,Chennai,633104.7093,368,87
6293,Male,47,Kolkata,410092.1861,836,30
6294,Female,35,Bengaluru,156744.241,569,28
6295,Male,19,Chennai,271741.146,405,42
6296,Female,36,Bengaluru,585091.3248,667,30
6297,Female,70,Mumbai,214495.7749,577,10
6298,Female,55,Chennai,446552.1037,522,38
6299,Male,72,Bengaluru,293492.7951,706,58
6300,Male,66,Chennai,678441.3261,634,49
6301,Male,72,Chennai,230580.45,537,3
6302,Female,59,Chennai,684059.1821,484,84
6303,Male,37,Kolkata,589857.485,466,30
6304,Male,46,Mumbai,604583.231,622,38
6305,Male,47,Bengaluru,686265.4057,754,27
6306,Male,77,Mumbai,233181.4737,785,57
6307,Male,61,Delhi,592494.7505,514,74
6308,Female,35,Delhi,499958.2708,731,10
6309,Male,60,Delhi,580450.0544,795,15
6310,Female,38,Bengaluru,251723.2981,739,1
6311,Male,47,Mumbai,652282.3388,337,69
6312,Male,74,Kolkata,391757.371,400,0
6313,Male,55,Bengaluru,596307.5148,376,37
6314,Male,67,Mumbai,244895.1925,826,96
6315,Male,49,Delhi,62949.15877,757,42
6316,Female,76,Kolkata,437547.3208,353,48
6317,Female,66,Mumbai,692917.2056,820,90
6318,Male,65,Bengaluru,30370.89524,320,94
6319,Female,41,Chennai,253500.0007,375,15
6320,Female,34,Delhi,629625.1193,484,16
6321,Female,68,Bengaluru,39534.12829,716,20
6322,Female,74,Mumbai,440158.3728,523,5
6323,Male,51,Mumbai,375134.6548,636,9
6324,Female,67,Kolkata,208090.7769,558,13
6325,Male,22,Delhi,383603.411,631,61
6326,Female,20,Chennai,555560.45,564,53
6327,Male,75,Delhi,11966.32415,744,33
6328,Male,71,Chennai,147994.6456,552,53
6329,Male,33,Bengaluru,273804.9359,758,95
6330,Female,32,Kolkata,205985.4226,661,81
6331,Female,75,Bengaluru,695723.0757,774,58
6332,Female,37,Mumbai,163987.3275,696,2
6333,Male,35,Mumbai,143928.7296,626,46
6334,Female,68,Kolkata,484887.6619,380,21
6335,Male,26,Mumbai,288465.6631,564,40
6336,Female,68,Chennai,195012.187,443,74
6337,Male,56,Chennai,101864.1761,365,97
6338,Female,27,Chennai,125487.2776,535,35
6339,Male,18,Mumbai,20778.70346,357,32
6340,Male,79,Mumbai,675110.0069,648,98
6341,Male,41,Mumbai,546517.7594,348,55
6342,Male,51,Chennai,217734.7939,387,61
6343,Female,59,Bengaluru,306959.8302,336,56
6344,Female,62,Kolkata,40975.01165,430,14
6345,Female,73,Bengaluru,170805.2114,767,15
6346,Female,68,Bengaluru,103317.1075,699,32
6347,Male,74,Kolkata,142204.7966,691,7
6348,Male,47,Chennai,178410.961,458,87
6349,Male,36,Bengaluru,458823.6457,727,97
6350,Female,30,Delhi,20322.1742,561,24
6351,Female,52,Mumbai,593656.4198,362,14
6352,Female,36,Kolkata,363335.6234,301,14
6353,Female,71,Bengaluru,287054.3614,497,81
6354,Female,29,Delhi,488195.1856,668,47
6355,Male,45,Delhi,145700.0267,448,4
6356,Female,28,Mumbai,288231.2106,825,50
6357,Female,18,Mumbai,218625.0742,560,47
6358,Male,45,Chennai,164927.9853,743,36
6359,Female,62,Mumbai,52052.10465,471,80
6360,Female,69,Mumbai,111103.8611,679,84
6361,Female,43,Bengaluru,488600.5287,461,83
6362,Female,19,Chennai,46213.65456,477,38
6363,Male,64,Mumbai,681333.7551,714,19
6364,Female,74,Mumbai,187538.2272,601,70
6365,Female,51,Delhi,552961.7571,580,67
6366,Female,43,Chennai,512681.8813,493,82
6367,Female,20,Mumbai,21431.22563,404,70
6368,Female,19,Kolkata,17697.62113,337,31
6369,Female,58,Mumbai,56298.79583,402,90
6370,Female,23,Bengaluru,387256.2735,581,40
6371,Female,76,Bengaluru,159606.452,552,80
6372,Female,77,Delhi,657513.5413,300,96
6373,Female,54,Kolkata,218607.7567,804,16
6374,Female,44,Delhi,133365.4229,469,35
6375,Female,60,Mumbai,391546.5046,368,10
6376,Male,51,Chennai,448492.8592,318,59
6377,Female,43,Delhi,182300.0238,459,82
6378,Female,26,Bengaluru,551274.5786,449,0
6379,Male,71,Bengaluru,376032.3849,755,35
6380,Female,72,Chennai,217645.2259,822,59
6381,Male,46,Chennai,589325.5903,545,27
6382,Male,33,Bengaluru,491317.9808,613,99
6383,Male,49,Mumbai,309206.7172,749,14
6384,Female,71,Chennai,609848.1842,638,25
6385,Female,44,Kolkata,286273.7815,470,29
6386,Female,53,Mumbai,447779.3654,407,63
6387,Male,65,Delhi,533212.759,624,26
6388,Female,34,Delhi,329024.763,769,17
6389,Male,44,Delhi,515286.7368,348,66
6390,Male,66,Mumbai,215143.2573,833,35
6391,Male,21,Kolkata,315356.2351,584,62
6392,Female,33,Delhi,94229.91908,516,89
6393,Male,46,Delhi,312168.516,371,67
6394,Male,60,Delhi,149790.9184,682,32
6395,Female,20,Mumbai,376209.2353,539,55
6396,Female,72,Chennai,135652.6013,315,86
6397,Female,78,Kolkata,417184.7242,840,89
6398,Male,63,Mumbai,563160.299,323,59
6399,Male,39,Chennai,355756.4147,638,75
6400,Male,42,Kolkata,543199.124,343,67
6401,Female,57,Kolkata,597325.0292,791,10
6402,Female,73,Bengaluru,560616.6004,508,89
6403,Female,44,Bengaluru,11759.72878,347,46
6404,Male,51,Chennai,587370.5266,389,6
6405,Male,33,Delhi,466909.6048,660,54
6406,Female,75,Bengaluru,590089.2928,305,98
6407,Female,38,Delhi,458562.5909,681,75
6408,Female,60,Delhi,198713.2599,402,64
6409,Male,65,Chennai,276218.7936,603,30
6410,Female,74,Kolkata,215013.1602,523,9
6411,Female,42,Bengaluru,230170.5532,691,90
6412,Male,52,Chennai,44924.93775,361,61
6413,Female,74,Chennai,670644.1845,610,43
6414,Female,36,Chennai,612349.967,379,48
6415,Male,69,Mumbai,127892.8788,398,53
6416,Male,60,Bengaluru,196564.7978,707,39
6417,Male,72,Bengaluru,413012.0694,717,26
6418,Female,75,Delhi,120547.9077,842,96
6419,Female,31,Mumbai,369504.3973,758,52
6420,Male,41,Bengaluru,597552.5734,597,79
6421,Female,24,Kolkata,658898.5571,467,65
6422,Male,18,Delhi,377949.3148,423,95
6423,Female,35,Mumbai,401170.3923,315,58
6424,Male,23,Mumbai,454909.3854,307,82
6425,Female,42,Mumbai,342877.0215,326,41
6426,Female,79,Bengaluru,258848.8779,335,2
6427,Male,65,Kolkata,151372.2235,652,92
6428,Male,44,Mumbai,28026.56395,424,13
6429,Male,19,Bengaluru,643480.7955,783,40
6430,Female,72,Chennai,648824.4128,614,8
6431,Male,67,Delhi,243051.7804,796,42
6432,Male,73,Kolkata,124260.3027,645,89
6433,Female,39,Bengaluru,100472.7167,683,92
6434,Male,43,Chennai,139078.1091,485,46
6435,Female,52,Kolkata,45032.85616,622,74
6436,Male,45,Bengaluru,486698.8293,538,37
6437,Female,65,Delhi,24210.05262,734,40
6438,Female,61,Kolkata,484304.5413,477,98
6439,Male,48,Mumbai,63019.78821,363,2
6440,Male,51,Kolkata,235271.2707,724,87
6441,Female,68,Bengaluru,348563.8563,812,41
6442,Female,75,Delhi,189683.5936,718,85
6443,Male,57,Delhi,371022.0699,474,96
6444,Female,19,Bengaluru,104391.0011,774,88
6445,Male,47,Delhi,206850.2044,678,44
6446,Female,75,Kolkata,581954.6657,640,14
6447,Female,77,Mumbai,681591.9358,847,75
6448,Male,39,Mumbai,168751.0986,451,91
6449,Male,72,Chennai,146789.3671,795,73
6450,Female,40,Mumbai,91780.10315,584,87
6451,Female,76,Kolkata,201960.8691,590,22
6452,Male,76,Mumbai,650285.2112,586,11
6453,Female,46,Delhi,32481.33702,435,92
6454,Male,71,Bengaluru,306030.4593,616,45
6455,Male,20,Bengaluru,601850.1938,736,66
6456,Female,39,Delhi,186743.8168,688,70
6457,Male,48,Delhi,25995.24853,714,45
6458,Female,74,Mumbai,284683.0984,450,89
6459,Female,63,Mumbai,597451.3807,469,56
6460,Female,40,Bengaluru,109229.2909,520,44
6461,Male,78,Chennai,160720.5738,706,96
6462,Female,25,Kolkata,614168.8445,761,80
6463,Male,78,Mumbai,87469.54876,652,96
6464,Female,72,Mumbai,490081.8427,539,60
6465,Male,23,Bengaluru,426842.7264,766,11
6466,Female,39,Chennai,167053.7482,658,0
6467,Male,43,Chennai,226528.6865,461,50
6468,Female,64,Kolkata,459938.252,758,8
